"date","ageCensus","ethnicityCensus","geog","datacol"
2019,2,0,9,3040
2019,2,0,10,383
2019,2,0,11,8663
2019,2,0,12,114
2019,2,0,13,8141
2019,2,0,14,4220
2019,2,0,15,4587
2019,2,0,16,1087
2019,2,0,17,128712
2019,2,0,18,15758
2019,2,0,19,2298
2019,2,0,20,1182
2019,2,0,21,4686
2019,2,0,22,617
2019,2,0,23,3441
2019,2,0,24,2797
2019,2,0,25,1013
2019,2,0,26,687
2019,2,0,27,59964
2019,2,0,28,582
2019,2,0,29,7840
2019,2,0,30,657
2019,2,0,31,51451
2019,2,0,32,32330
2019,2,0,33,2516
2019,2,0,34,17165
2019,2,0,35,179
2019,2,0,36,3736
2019,2,0,37,12223
2019,2,0,38,2095
2019,2,0,39,22732
2019,2,1,1,136
2019,2,1,2,38
2019,2,1,3,174
2019,2,1,4,134
2019,2,1,5,343
2019,2,1,6,358
2019,2,1,7,5
2019,2,1,8,176
2019,2,1,9,84
2019,2,1,10,105
2019,2,1,11,89
2019,2,1,12,2
2019,2,1,13,154
2019,2,1,14,314
2019,2,1,15,40
2019,2,1,16,49
2019,2,1,17,1545
2019,2,1,18,345
2019,2,1,19,28
2019,2,1,20,28
2019,2,1,21,93
2019,2,1,22,10
2019,2,1,23,256
2019,2,1,24,463
2019,2,1,25,49
2019,2,1,26,52
2019,2,1,27,1234
2019,2,1,28,14
2019,2,1,29,331
2019,2,1,30,13
2019,2,1,31,1001
2019,2,1,32,668
2019,2,1,33,218
2019,2,1,34,320
2019,2,1,35,2
2019,2,1,36,70
2019,2,1,37,524
2019,2,1,38,21
2019,2,1,39,1683
2019,2,2,1,25
2019,2,2,2,18
2019,2,2,3,450
2019,2,2,4,73
2019,2,2,5,63
2019,2,2,6,1496
2019,2,2,7,0
2019,2,2,8,108
2019,2,2,9,26
2019,2,2,10,5
2019,2,2,11,156
2019,2,2,12,1
2019,2,2,13,56
2019,2,2,14,66
2019,2,2,15,216
2019,2,2,16,7
2019,2,2,17,22350
2019,2,2,18,774
2019,2,2,19,37
2019,2,2,20,11
2019,2,2,21,54
2019,2,2,22,1
2019,2,2,23,35
2019,2,2,24,27
2019,2,2,25,36
2019,2,2,26,2
2019,2,2,27,3532
2019,2,2,28,12
2019,2,2,29,163
2019,2,2,30,3
2019,2,2,31,5474
2019,2,2,32,823
2019,2,2,33,22
2019,2,2,34,1097
