"date","ageCensus","ethnicityCensus","geog","datacol"
2018,4,8,3,3591
2018,4,8,4,7055
2018,4,8,5,5425
2018,4,8,6,3849
2018,4,9,1,8041
2018,4,9,2,15082
2018,4,9,3,6802
2018,4,9,4,9958
2018,4,9,5,5557
2018,4,9,6,6106
2018,4,10,1,3677
2018,4,10,2,1957
2018,4,10,3,7531
2018,4,10,4,19843
2018,4,10,5,8532
2018,4,10,6,6282
2018,4,11,1,25694
2018,4,11,2,13279
2018,4,11,3,28576
2018,4,11,4,38014
2018,4,11,5,24015
2018,4,11,6,31659
2018,4,12,1,605
2018,4,12,2,321
2018,4,12,3,1073
2018,4,12,4,6040
2018,4,12,5,2741
2018,4,12,6,1161
2018,6,0,1,938730
2018,6,0,2,677990
2018,6,0,3,1252660
2018,6,0,4,2190200
2018,6,0,5,1139340
2018,6,0,6,1228650
2018,6,1,1,24206
2018,6,1,2,20115
2018,6,1,3,23976
2018,6,1,4,22518
2018,6,1,5,18764
2018,6,1,6,25482
2018,6,2,1,21626
2018,6,2,2,14700
2018,6,2,3,104318
2018,6,2,4,382430
2018,6,2,5,75708
2018,6,2,6,48676
2018,6,3,1,14397
2018,6,3,2,11027
2018,6,3,3,30976
2018,6,3,4,149995
2018,6,3,5,73551
2018,6,3,6,24251
2018,6,4,1,3785
2018,6,4,2,1745
2018,6,4,3,6316
2018,6,4,4,20044
2018,6,4,5,17463
2018,6,4,6,8065
2018,6,5,1,839495
2018,6,5,2,608993
2018,6,5,3,1027702
2018,6,5,4,1495669
2018,6,5,5,868887
2018,6,5,6,1064579
2018,6,8,1,35221
2018,6,8,2,21410
2018,6,8,3,59372
2018,6,8,4,119544
2018,6,8,5,84967
2018,6,8,6,57597
2018,6,9,1,136174
2018,6,9,2,245522
2018,6,9,3,137679
2018,6,9,4,223749
2018,6,9,5,114263
2018,6,9,6,109899
2018,6,10,1,71842
2018,6,10,2,40154
2018,6,10,3,175575
2018,6,10,4,512300
2018,6,10,5,175208
2018,6,10,6,122952
2018,6,11,1,718774
2018,6,11,2,384659
2018,6,11,3,911718
2018,6,11,4,1313072
2018,6,11,5,782418
2018,6,11,6,974165
2018,6,12,1,11940
2018,6,12,2,7655
2018,6,12,3,27688
2018,6,12,4,141079
2018,6,12,5,67451
2018,6,12,6,21634
2017,0,0,1,217070
2017,0,0,2,185315
2017,0,0,3,268981
2017,0,0,4,449696
2017,0,0,5,263411
2017,0,0,6,265080
2017,0,1,1,7433
2017,0,1,2,6873
2017,0,1,3,6897
2017,0,1,4,5682
2017,0,1,5,5369
2017,0,1,6,7131
2017,0,2,1,4150
2017,0,2,2,3254
2017,0,2,3,21002
2017,0,2,4,74053
2017,0,2,5,14137
2017,0,2,6,10045
2017,0,3,1,4060
2017,0,3,2,3161
2017,0,3,3,8071
2017,0,3,4,38710
2017,0,3,5,18684
2017,0,3,6,6518
2017,0,4,1,1266
2017,0,4,2,553
2017,0,4,3,1700
2017,0,4,4,5978
2017,0,4,5,5330
2017,0,4,6,2371
2017,0,5,1,184541
2017,0,5,2,161956
2017,0,5,3,204148
2017,0,5,4,272991
2017,0,5,5,177583
2017,0,5,6,212889
2017,0,8,1,15590
2017,0,8,2,9503
2017,0,8,3,27152
2017,0,8,4,52279
2017,0,8,5,42304
2017,0,8,6,26099
2017,0,9,1,52921
2017,0,9,2,99049
2017,0,9,3,50813
2017,0,9,4,71966
2017,0,9,5,43644
2017,0,9,6,42341
2017,0,10,1,22721
2017,0,10,2,12297
2017,0,10,3,48939
2017,0,10,4,125795
2017,0,10,5,56924
2017,0,10,6,38121
2017,0,11,1,138277
2017,0,11,2,72269
2017,0,11,3,162419
2017,0,11,4,216355
2017,0,11,5,146547
2017,0,11,6,179153
2017,0,12,1,3129
2017,0,12,2,1692
2017,0,12,3,6803
2017,0,12,4,35578
2017,0,12,5,16293
2017,0,12,6,5446
2017,1,0,1,58029
2017,1,0,2,50526
2017,1,0,3,73703
2017,1,0,4,127445
2017,1,0,5,75933
2017,1,0,6,68482
2017,1,1,1,2164
2017,1,1,2,1825
2017,1,1,3,1861
2017,1,1,4,1533
2017,1,1,5,1506
2017,1,1,6,1919
2017,1,2,1,1041
2017,1,2,2,796
2017,1,2,3,5663
