"date","ageCensus","ethnicityCensus","geog","datacol"
2017,3,9,6,3.04087290939987
2017,3,10,1,6.49026460309536
2017,3,10,2,7.1301247771836
2017,3,10,3,1.28768368429026
2017,3,10,4,1.83377882762479
2017,3,10,5,4.72906403940887
2017,3,10,6,3.85996409335727
2017,3,11,1,2.636783124588
2017,3,11,2,2.01506500983544
2017,3,11,3,1.49858584152982
2017,3,11,4,1.11342164295188
2017,3,11,5,2.39953463570701
2017,3,11,6,2.45861641830262
2017,3,12,1,1.18623962040332
2017,3,12,2,4.25531914893617
2017,3,12,3,4.81798715203426
2017,3,12,4,5.10469840608397
2017,3,12,5,7.19581334496293
2017,3,12,6,6.94846554719166
2017,4,0,1,1.68647395188279
2017,4,0,2,2.29953023882264
2017,4,0,3,1.47479239460907
2017,4,0,4,1.15134029555583
2017,4,0,5,2.93255131964809
2017,4,0,6,2.77313143762655
2017,4,1,1,2.52951096121417
2017,4,1,2,6.18556701030928
2017,4,1,3,4.32525951557093
2017,4,1,4,4.64252553389044
2017,4,1,5,5.81395348837209
2017,4,1,6,2.56410256410256
2017,4,2,3,0.879249706916764
2017,4,2,4,0.668058455114823
2017,4,2,6,0.544662309368192
2017,4,3,1,1.37551581843191
2017,4,3,3,7.60135135135135
2017,4,3,4,2.64180264180264
2017,4,3,5,4.60526315789474
2017,4,3,6,4.58715596330275
2017,4,4,4,0.957854406130268
2017,4,4,5,1.16959064327485
2017,4,5,1,1.61634644708753
2017,4,5,2,2.52609680894535
2017,4,5,3,1.53587573895908
2017,4,5,4,0.86320378083256
2017,4,5,5,2.50918857789087
2017,4,5,6,2.46498902944443
2017,4,7,2,NA
2017,4,7,4,NA
2017,4,7,5,NA
2017,4,8,1,4.0394973070018
2017,4,8,2,2.27445034116755
2017,4,8,3,1.42328494164532
2017,4,8,4,2.30083405234397
2017,4,8,5,4.33226596345828
2017,4,8,6,5.32623169107856
2017,4,9,1,2.41300482600965
2017,4,9,2,2.64012997562957
2017,4,9,3,1.50375939849624
2017,4,9,4,1.6260162601626
2017,4,9,5,4.95321959273528
2017,4,9,6,5.36372779081462
2017,4,10,1,4.17362270450751
2017,4,10,2,2.60688216892596
2017,4,10,3,1.356300013563
2017,4,10,4,1.33765498790966
2017,4,10,5,3.10521915681357
2017,4,10,6,2.43348475016223
2017,4,11,1,1.16000309334158
2017,4,11,2,1.86261361943079
2017,4,11,3,1.55204525074153
2017,4,11,4,0.726725323782086
2017,4,11,5,2.05195551360447
2017,4,11,6,2.5501477219717
2017,4,12,1,1.68350168350168
2017,4,12,3,3.80952380952381
2017,4,12,4,3.32336324360253
2017,4,12,5,5.5045871559633
2017,4,12,6,1.7636684303351
2016,0,0,1,4.59907365514411
2016,0,0,2,3.97507931047663
2016,0,0,3,2.86704818527167
2016,0,0,4,1.96060230789607
2016,0,0,5,4.47661461330779
2016,0,0,6,4.31445188928781
2016,0,1,1,4.91467576791809
2016,0,1,2,11.4369501466276
2016,0,1,3,10.0369003690037
2016,0,1,4,7.10732054015636
2016,0,1,5,7.1928828317244
2016,0,1,6,7.40002846164793
2016,0,2,2,0.950871632329636
2016,0,2,3,0.0498554192840762
2016,0,2,4,0.592851899949184
2016,0,2,5,0.804622924438593
2016,0,2,6,2.17391304347826
2016,0,3,1,5.10073960724305
2016,0,3,2,8.45253576072822
2016,0,3,3,5.43126858916333
2016,0,3,4,5.12888301387971
2016,0,3,5,7.48692540600055
2016,0,3,6,7.60938490805327
2016,0,4,1,2.52100840336134
2016,0,4,3,1.85299567634342
2016,0,4,4,3.44768143423548
2016,0,4,5,7.07547169811321
2016,0,4,6,4.83941926968764
2016,0,5,1,3.76587104214605
2016,0,5,2,3.34850657853713
2016,0,5,3,2.56907153458878
2016,0,5,4,1.45516861858701
2016,0,5,5,3.51202214051498
2016,0,5,6,4.04338738670731
2016,0,6,2,NA
2016,0,6,4,NA
2016,0,6,5,NA
2016,0,7,1,NA
2016,0,7,2,NA
2016,0,7,3,NA
2016,0,7,4,NA
2016,0,7,5,NA
2016,0,7,6,NA
2016,0,8,1,14.7372632702054
2016,0,8,2,9.59546396249046
2016,0,8,3,5.02185080119604
2016,0,8,4,3.38302977852956
2016,0,8,5,7.61221883901385
2016,0,8,6,5.49253731343284
2016,0,9,1,3.77255756067206
2016,0,9,2,3.50080033045903
2016,0,9,3,1.96158561503882
2016,0,9,4,2.19786493120968
2016,0,9,5,3.69355415226975
2016,0,9,6,4.41403663650408
2016,0,10,1,9.69680415187107
2016,0,10,2,10.7098381070984
2016,0,10,3,4.01760091830878
2016,0,10,4,1.90473049300362
2016,0,10,5,6.29766476765985
2016,0,10,6,5.21002930641485
2016,0,11,1,3.87804807329873
2016,0,11,2,3.55401272832465
2016,0,11,3,2.71899606299213
2016,0,11,4,1.34991580422046
2016,0,11,5,3.64753705706035
2016,0,11,6,4.01830250405453
2016,0,12,1,7.60833608997684
2016,0,12,2,12.6888217522659
2016,0,12,3,5.35905680600214
2016,0,12,4,5.49071465532111
2016,0,12,5,8.00453800579856
2016,0,12,6,7.92303338992643
2016,1,0,1,9.1645613729419
2016,1,0,2,6.84795946641333
2016,1,0,3,5.84641751437417
2016,1,0,4,3.09545653994974
2016,1,0,5,7.34889094890707
2016,1,0,6,7.66039413246407
2016,1,1,1,12.6286248830683
2016,1,1,2,20.4851752021563
2016,1,1,3,22.4288840262582
2016,1,1,4,13.1061598951507
2016,1,1,5,9.48509485094851
2016,1,1,6,12.7253446447508
2016,1,2,3,0.741427247451344
2016,1,2,4,0.683760683760684
2016,1,2,5,1.82759671032592
2016,1,2,6,0.921234454168586
2016,1,3,1,9.67117988394584
2016,1,3,2,18.058690744921
2016,1,3,3,8.14402057436777
2016,1,3,4,8.99147200593252
2016,1,3,5,10.5687932359723
2016,1,3,6,17.7053824362606
2016,1,4,3,2.29357798165138
2016,1,4,4,2.42865816636308
2016,1,4,5,3.25097529258778
2016,1,4,6,16.4835164835165
2016,1,5,1,7.68192671026679
2016,1,5,2,5.82898616466319
2016,1,5,3,5.34501317694221
2016,1,5,4,2.37992211163998
2016,1,5,5,6.02834734571262
2016,1,5,6,7.25471278016922
2016,1,7,1,NA
2016,1,7,2,NA
2016,1,7,3,NA
2016,1,7,4,NA
2016,1,7,5,NA
2016,1,7,6,NA
2016,1,8,1,27.1425518273135
2016,1,8,2,16.955266955267
2016,1,8,3,8.74084573588472
2016,1,8,4,4.24703592284551
2016,1,8,5,11.7814798138976
2016,1,8,6,9.27520869219557
2016,1,9,1,7.55700325732899
2016,1,9,2,5.50580200020908
2016,1,9,3,3.38431500162707
2016,1,9,4,3.32653242260268
2016,1,9,5,5.35905680600214
2016,1,9,6,7.05939629990263
2016,1,10,1,17.3383317713215
2016,1,10,2,19.438444924406
2016,1,10,3,8.20873644092642
2016,1,10,4,2.54022015241321
2016,1,10,5,10.0928792569659
2016,1,10,6,7.82599857709117
2016,1,11,1,8.54700854700855
2016,1,11,2,6.55611261087543
2016,1,11,3,6.06002076341776
2016,1,11,4,2.30476021629288
2016,1,11,5,6.57036814123784
2016,1,11,6,7.57952848545183
2016,1,12,1,7.92602377807133
2016,1,12,2,28.1030444964871
2016,1,12,3,7.82881002087683
2016,1,12,4,9.81394397873646
2016,1,12,5,11.1161524500907
2016,1,12,6,19.7132616487455
2016,2,0,1,4.20216918298537
2016,2,0,2,3.31942336874052
2016,2,0,3,2.04611105167433
2016,2,0,4,1.6945107398568
2016,2,0,5,3.64898903941725
2016,2,0,6,3.01217135302376
2016,2,1,1,7.80107264748903
2016,2,1,2,6.20821394460363
2016,2,1,3,9.69305331179321
2016,2,1,4,4.59016393442623
2016,2,1,5,10.3694102397926
2016,2,1,6,11.4226375908619
2016,2,2,2,1.04931794333683
2016,2,2,4,0.529304205562506
2016,2,2,5,0.493339911198816
2016,2,2,6,2.87562904385334
2016,2,3,1,10.6288751107174
2016,2,3,2,2.37247924080664
2016,2,3,3,1.37425561154375
2016,2,3,4,4.22813116602462
2016,2,3,5,7.05929810407422
2016,2,3,6,8.93921334922527
2016,2,4,3,12.4740124740125
2016,2,4,4,5.06649778340722
2016,2,4,5,6.42857142857143
2016,2,4,6,6.49350649350649
2016,2,5,1,3.26031783218148
2016,2,5,2,3.04791761914092
2016,2,5,3,2.05996795605402
2016,2,5,4,1.28166564220603
2016,2,5,5,2.71826675257732
2016,2,5,6,2.76573857024807
2016,2,7,3,NA
2016,2,7,5,NA
2016,2,7,6,NA
2016,2,8,1,12.5610607117934
2016,2,8,2,5.84795321637427
2016,2,8,3,3.4197027489149
2016,2,8,4,3.19597443220454
2016,2,8,5,7.02140258861348
2016,2,8,6,5.53584102200142
2016,2,9,1,3.53404014136161
2016,2,9,2,3.32437402744377
2016,2,9,3,1.42905750255189
2016,2,9,4,1.51182638380883
2016,2,9,5,2.75772568740368
2016,2,9,6,2.67916945746818
2016,2,10,1,8.44352397642186
2016,2,10,2,8.40791971792785
2016,2,10,3,2.57864878803507
2016,2,10,4,1.90649631505563
2016,2,10,5,6.05795653260055
2016,2,10,6,5.33876917103475
2016,2,11,1,3.54740382594072
2016,2,11,2,3.10451879958606
2016,2,11,3,1.94674423808458
2016,2,11,4,1.17816902577037
2016,2,11,5,2.59944087498161
2016,2,11,6,2.4740028561659
2016,2,12,1,10.4529616724739
2016,2,12,2,2.1978021978022
2016,2,12,3,1.65562913907285
2016,2,12,4,4.29140696842751
2016,2,12,5,6.24710782045349
2016,2,12,6,6.48414985590778
2016,3,0,1,2.59704988712169
2016,3,0,2,3.00981198707787
2016,3,0,3,1.65466357434458
2016,3,0,4,1.37990953926354
2016,3,0,5,3.22525402443201
2016,3,0,6,3.33377256555541
2016,3,1,1,1.54559505409583
2016,3,1,2,8.39454354669465
2016,3,1,3,4.14722654224987
2016,3,1,4,1.99468085106383
2016,3,1,5,10.6913756236636
2016,3,1,6,5.92007893438579
2016,3,2,2,1.17647058823529
2016,3,2,4,0.387704237053448
2016,3,2,5,0.784929356357928
2016,3,2,6,4.12512891027845
2016,3,3,1,4.83558994197292
2016,3,3,2,9.76800976800977
2016,3,3,3,3.39805825242718
2016,3,3,4,3.28685258964143
2016,3,3,5,6.21616202125526
2016,3,3,6,0.521376433785193
2016,3,4,1,11.9402985074627
2016,3,4,4,1.92554557124519
2016,3,4,5,3.03720577069096
2016,3,4,6,2.93685756240822
2016,3,5,1,2.16842769279293
2016,3,5,2,2.47083047357584
2016,3,5,3,1.36256441610621
2016,3,5,4,1.00120415093829
2016,3,5,5,2.49138396379189
2016,3,5,6,2.8141978722712
2016,3,7,1,NA
2016,3,7,3,NA
2016,3,7,5,NA
2016,3,7,6,NA
2016,3,8,1,9.13838120104439
2016,3,8,2,8.8309503784693
2016,3,8,3,3.80807311500381
2016,3,8,4,2.92018170019468
2016,3,8,5,4.62829042522418
2016,3,8,6,4.52290633206886
2016,3,9,1,2.54395809951366
2016,3,9,2,2.54991957945942
2016,3,9,3,1.45501576267076
2016,3,9,4,1.44200265328488
2016,3,9,5,3.59188428307931
2016,3,9,6,4.02999062792877
2016,3,10,1,6.95168578380257
2016,3,10,2,9.26497838171711
2016,3,10,3,2.61800872669576
2016,3,10,4,1.56668189829623
2016,3,10,5,3.91537299079544
2016,3,10,6,5.15947467166979
2016,3,11,1,2.38675734633646
2016,3,11,2,2.51901370924769
2016,3,11,3,1.38389150290617
2016,3,11,4,0.84786620338814
2016,3,11,5,2.40325665800186
2016,3,11,6,2.68527448421928
2016,3,12,1,8.63131935881628
2016,3,12,2,8.81057268722467
2016,3,12,3,1.12549240292628
2016,3,12,4,3.66695427092321
2016,3,12,5,6.77048070412999
2016,3,12,6,1.20192307692308
2016,4,0,1,1.50570583262891
2016,4,0,2,2.12992545260916
2016,4,0,3,1.51525431395165
2016,4,0,4,1.41969831410825
2016,4,0,5,2.75959753834131
2016,4,0,6,3.17926679529907
2016,4,1,2,4.20168067226891
2016,4,1,3,1.73310225303293
2016,4,1,4,4.66853408029879
2016,4,1,5,2.33372228704784
2016,4,1,6,2.56629597946963
2016,4,2,4,0.433651344319167
2016,4,3,2,9.61538461538462
2016,4,3,3,2.60642919200695
2016,4,3,4,2.83330709900834
2016,4,3,5,5.64596479574892
2016,4,3,6,5.44747081712062
2016,4,4,4,3.94088669950739
2016,4,4,5,7.2289156626506
2016,4,5,1,1.06619550979377
2016,4,5,2,1.80254609636111
2016,4,5,3,1.31926121372032
2016,4,5,4,0.990717408627857
2016,4,5,5,2.62844326067148
2016,4,5,6,3.27384945659466
2016,4,6,2,NA
2016,4,6,4,NA
2016,4,6,5,NA
2016,4,7,2,NA
2016,4,7,5,NA
2016,4,7,6,NA
2016,4,8,1,2.3084025854109
2016,4,8,2,5.50314465408805
2016,4,8,3,2.90360046457607
2016,4,8,4,2.91842988472202
2016,4,8,5,4.03690888119954
2016,4,8,6,4.09724119093144
2016,4,9,1,1.29954515919428
2016,4,9,2,1.81058495821727
2016,4,9,3,1.8455859735466
2016,4,9,4,1.65323413928498
2016,4,9,5,1.12443778110945
2016,4,9,6,4.63598901098901
2016,4,10,1,2.27596017069701
2016,4,10,2,3.74531835205992
2016,4,10,3,1.80230140024955
2016,4,10,4,1.32394217020601
2016,4,10,5,3.52883913360915
2016,4,10,6,1.65700082850041
2016,4,11,1,1.26684325693885
2016,4,11,2,2.51926496739775
2016,4,11,3,1.22137404580153
2016,4,11,4,1.00647758651836
2016,4,11,5,2.79465370595383
2016,4,11,6,3.37257787588913
2016,4,12,2,12.8617363344051
2016,4,12,3,3.9177277179236
2016,4,12,4,3.36473755047106
2016,4,12,5,4.44115470022206
2016,4,12,6,6.27240143369176
2015,0,0,1,4.24767271752271
2015,0,0,2,3.81339144215531
2015,0,0,3,3.30016596431385
2015,0,0,4,2.12264150943396
2015,0,0,5,4.78583581204003
2015,0,0,6,4.09326803596228
2015,0,1,1,6.62708822311197
2015,0,1,2,8.70591707245094
2015,0,1,3,11.5615615615616
2015,0,1,4,7.55531570426336
2015,0,1,5,4.81695568400771
2015,0,1,6,12.4259500072244
2015,0,2,1,0.261028452101279
2015,0,2,2,0.650406504065041
2015,0,2,3,0.25957844460596
2015,0,2,4,0.339048012146764
2015,0,2,5,1.51274487557673
2015,0,2,6,1.0681478316599
2015,0,3,1,6.86196885721826
2015,0,3,2,3.996003996004
2015,0,3,3,4.58963282937365
2015,0,3,4,4.79817831874
2015,0,3,5,7.36961451247166
2015,0,3,6,6.75453047775947
2015,0,4,1,9.09918107370337
2015,0,4,2,5.88235294117647
2015,0,4,3,5.21512385919166
2015,0,4,4,5.73373947321269
2015,0,4,5,4.11861614497529
2015,0,4,6,7.86308973172988
2015,0,5,1,3.45558827407375
2015,0,5,2,3.33048997716952
2015,0,5,3,3.04760013897851
2015,0,5,4,1.59031888700129
2015,0,5,5,4.16425281488577
2015,0,5,6,3.46376550639209
2015,0,6,5,NA
2015,0,6,6,NA
2015,0,7,1,NA
2015,0,7,2,NA
2015,0,7,3,NA
2015,0,7,4,NA
2015,0,7,5,NA
2015,0,7,6,NA
2015,0,8,1,12.901454844908
2015,0,8,2,10.2143899427545
2015,0,8,3,4.73085791524211
2015,0,8,4,4.25359530078995
2015,0,8,5,7.13412148389727
2015,0,8,6,6.44631492506672
2015,0,9,1,3.20172893362416
2015,0,9,2,3.37702357584584
2015,0,9,3,3.2736007482516
2015,0,9,4,2.41417888476712
2015,0,9,5,4.30541038275845
2015,0,9,6,3.62855828691164
2015,0,10,1,9.24024640657084
2015,0,10,2,10.170631251576
2015,0,10,3,3.9851163609943
2015,0,10,4,2.31881577821511
2015,0,10,5,5.83980107000226
2015,0,10,6,6.97155605131065
2015,0,11,1,3.74699806139869
2015,0,11,2,3.21342011383132
2015,0,11,3,2.9673590504451
2015,0,11,4,1.45984718394542
2015,0,11,5,4.17089701725983
2015,0,11,6,3.49798129219544
2015,0,12,1,8.90106128038343
2015,0,12,2,8.01974090067859
2015,0,12,3,5.90959910557419
2015,0,12,4,5.03607716094831
2015,0,12,5,7.95601552393273
2015,0,12,6,6.6510172143975
2015,1,0,1,8.57479221943034
2015,1,0,2,6.6558698056565
2015,1,0,3,6.3712263551217
2015,1,0,4,3.38397057984132
2015,1,0,5,7.73532280889768
2015,1,0,6,6.80435598948554
2015,1,1,1,11.7647058823529
2015,1,1,2,15.9066808059385
2015,1,1,3,20.1454952434247
2015,1,1,4,15.2217074784911
2015,1,1,5,4.85436893203883
2015,1,1,6,19.4910665944775
2015,1,2,3,0.193948797517455
2015,1,2,4,0.509580105992662
2015,1,2,5,1.58227848101266
2015,1,2,6,0.951927653498334
2015,1,3,1,20.8747514910537
2015,1,3,2,10.2739726027397
2015,1,3,3,6.7598017124831
2015,1,3,4,7.03422053231939
2015,1,3,5,10.1411811493339
2015,1,3,6,9.53778429933969
2015,1,4,1,18.9873417721519
2015,1,4,2,8.19672131147541
2015,1,4,3,9.75609756097561
2015,1,4,4,9.46969696969697
2015,1,4,5,4.78796169630643
2015,1,4,6,5.71428571428571
2015,1,5,1,7.09264242651814
2015,1,5,2,5.83103557383718
2015,1,5,3,5.79862941486558
2015,1,5,4,2.56325903994298
2015,1,5,5,6.97655386881624
2015,1,5,6,5.76487543751287
2015,1,7,1,NA
2015,1,7,2,NA
2015,1,7,3,NA
2015,1,7,4,NA
2015,1,7,5,NA
2015,1,7,6,NA
2015,1,8,1,25.3192426243945
2015,1,8,2,17.3112338858195
2015,1,8,3,9.27414368739953
2015,1,8,4,6.81182337915096
2015,1,8,5,10.9323754490083
2015,1,8,6,10.0219659527732
2015,1,9,1,6.79094540612517
2015,1,9,2,5.02106741573034
2015,1,9,3,4.01551759341183
2015,1,9,4,2.74700119036718
2015,1,9,5,5.83832335329341
2015,1,9,6,5.67508046755887
2015,1,10,1,17.9833012202954
2015,1,10,2,19.7165742452249
2015,1,10,3,8.56727606517249
2015,1,10,4,3.8528003626165
2015,1,10,5,9.65002573340196
2015,1,10,6,11.8436222618174
2015,1,11,1,8.27843024921226
2015,1,11,2,6.5497455883945
2015,1,11,3,6.06943432872056
2015,1,11,4,2.66313964503387
2015,1,11,5,7.50018939872219
2015,1,11,6,6.30014050673073
2015,1,12,1,17.6630434782609
2015,1,12,2,14.218009478673
2015,1,12,3,8.23271130625686
2015,1,12,4,7.12340247223968
2015,1,12,5,12.3947614593078
2015,1,12,6,13.8760407030527
2015,2,0,1,3.96006376373857
2015,2,0,2,3.09337406912354
2015,2,0,3,2.71318881080934
2015,2,0,4,1.66691060480396
2015,2,0,5,4.15047563336537
2015,2,0,6,3.63091226670701
2015,2,1,1,5.91715976331361
2015,2,1,2,5.2757793764988
2015,2,1,3,7.67123287671233
2015,2,1,4,4.65425531914894
2015,2,1,5,4.6449900464499
2015,2,1,6,14.7446024223275
2015,2,2,3,0.178539546509552
2015,2,2,4,0.0502815768302494
2015,2,2,5,3.32991803278688
2015,2,3,1,4.62962962962963
2015,2,3,2,3.6319612590799
2015,2,3,3,5.26064084170253
2015,2,3,4,4.04897329605707
2015,2,3,5,6.47451963241437
2015,2,3,6,4.94743351886209
2015,2,4,1,3.34448160535117
2015,2,4,2,7.09219858156028
2015,2,4,4,7.91034937376401
2015,2,4,5,4.51467268623025
2015,2,4,6,3.3955857385399
2015,2,5,1,3.32212852116137
2015,2,5,2,2.88764438221911
2015,2,5,3,2.69508324615685
2015,2,5,4,1.24637027804665
2015,2,5,5,3.63770129976294
2015,2,5,6,3.06426491501321
2015,2,7,3,NA
2015,2,7,4,NA
2015,2,7,6,NA
2015,2,8,1,11.9789171058936
2015,2,8,2,8.63039399624765
2015,2,8,3,2.45532669485746
2015,2,8,4,3.22151411163247
2015,2,8,5,6.08787718369508
2015,2,8,6,6.44783118405627
2015,2,9,1,3.02322385598461
2015,2,9,2,3.06803826024183
2015,2,9,3,3.46853542861188
2015,2,9,4,2.06320450885668
2015,2,9,5,3.57568533969011
2015,2,9,6,3.659174072138
2015,2,10,1,8.50228907782865
2015,2,10,2,4.66264399341744
2015,2,10,3,2.9038667278007
2015,2,10,4,1.89114118550913
2015,2,10,5,5.45596258768511
2015,2,10,6,6.78710450144725
2015,2,11,1,3.83353026125771
2015,2,11,2,2.7719690706609
2015,2,11,3,2.56954530220087
2015,2,11,4,1.02145045965271
2015,2,11,5,3.6079671823259
2015,2,11,6,2.92843388960205
2015,2,12,1,7.30816077953715
2015,2,12,2,2.24215246636771
2015,2,12,3,5.75705238917674
2015,2,12,4,3.87556300408505
2015,2,12,5,6.92620014330069
2015,2,12,6,6.69642857142857
2015,3,0,1,2.12070941150314
2015,3,0,2,2.78869053677204
2015,3,0,3,1.9714144898965
2015,3,0,4,1.60562402360701
2015,3,0,5,3.39266894769515
2015,3,0,6,2.5489545303684
2015,3,1,1,3.13643491897543
2015,3,1,2,6.98549167114455
2015,3,1,3,7.36842105263158
2015,3,1,4,4.03496973772697
2015,3,1,5,2.15827338129496
2015,3,1,6,5.97907324364723
2015,3,2,2,1.20627261761158
2015,3,2,3,0.565397663022993
2015,3,2,4,0.173240168620431
2015,3,2,5,2.42456896551724
2015,3,2,6,1.41643059490085
2015,3,3,1,2.002002002002
2015,3,3,2,6.31313131313131
2015,3,3,3,3.53000504286435
2015,3,3,4,4.17983484555001
2015,3,3,5,5.54756523525786
2015,3,3,6,3.23974082073434
2015,3,4,3,2.53807106598985
2015,3,4,4,7.31382978723404
2015,3,4,5,0.791765637371338
2015,3,4,6,3.09119010819165
2015,3,5,1,1.78179010512562
2015,3,5,2,2.29235649616783
2015,3,5,3,1.66462239355178
2015,3,5,4,1.121797064175
2015,3,5,5,2.62582056892779
2015,3,5,6,2.0221787345075
2015,3,6,5,NA
2015,3,6,6,NA
2015,3,7,1,NA
2015,3,7,2,NA
2015,3,7,4,NA
2015,3,7,5,NA
2015,3,7,6,NA
2015,3,8,1,3.48899624261943
2015,3,8,2,7.40740740740741
2015,3,8,3,4.23330197554092
2015,3,8,4,3.08256269266017
2015,3,8,5,5.17618952817042
2015,3,8,6,5.71170900345709
2015,3,9,1,1.9325912183055
2015,3,9,2,2.42983841574535
2015,3,9,3,2.0103869994974
2015,3,9,4,2.25505904694083
2015,3,9,5,4.03429147755925
2015,3,9,6,3.8030229156509
2015,3,10,1,3.7359900373599
2015,3,10,2,10.0819155639572
2015,3,10,3,3.18757662443809
2015,3,10,4,1.72419622029142
2015,3,10,5,4.17403608065087
2015,3,10,6,4.33233850004814
2015,3,11,1,1.86648257523459
2015,3,11,2,1.53801787945785
2015,3,11,3,1.78158603575898
2015,3,11,4,0.837226436261951
2015,3,11,5,2.5442180199134
2015,3,11,6,2.03554667621614
2015,3,12,1,10.2171136653895
2015,3,12,2,9.04977375565611
2015,3,12,3,1.16890707188778
2015,3,12,4,4.74194971327746
2015,3,12,5,6.68510834485938
2015,3,12,6,1.86219739292365
2015,4,0,1,1.59625412365649
2015,4,0,2,1.8587988779614
2015,4,0,3,1.59261028826246
2015,4,0,4,1.63316582914573
2015,4,0,5,2.97662976629766
2015,4,0,6,3.86185589760565
2015,4,1,1,5.18134715025907
2015,4,1,2,2.14822771213749
2015,4,1,3,8.75656742556918
2015,4,1,4,4.739336492891
2015,4,1,5,7.07547169811321
2015,4,1,6,8.66551126516464
2015,4,2,1,1.31578947368421
2015,4,2,4,0.272578593494458
2015,4,2,5,0.818665575112567
2015,4,2,6,2.88184438040346
2015,4,3,1,7.2992700729927
2015,4,3,3,0.902527075812274
2015,4,3,4,3.87910134152255
2015,4,3,5,3.38638672536404
2015,4,3,6,9.01639344262295
2015,4,4,1,6.32911392405063
2015,4,4,2,11.2359550561798
2015,4,4,3,3.74531835205992
2015,4,4,4,5.12820512820513
2015,4,4,5,2.5062656641604
2015,4,4,6,10.3092783505155
2015,4,5,1,1.22384041121038
2015,4,5,2,1.56018113322425
2015,4,5,3,1.57688007110296
2015,4,5,4,1.48568931614595
2015,4,5,5,2.87295914792236
2015,4,5,6,3.22485286608798
2015,4,7,3,NA
2015,4,7,4,NA
2015,4,7,5,NA
2015,4,7,6,NA
2015,4,8,1,4.2674253200569
2015,4,8,2,6.53061224489796
2015,4,8,3,2.98240381747689
2015,4,8,4,2.40818783865141
2015,4,8,5,3.16268037161494
2015,4,8,6,6.97739324588334
2015,4,9,1,1.47730325006715
2015,4,9,2,2.30697137913633
2015,4,9,3,2.54858235106722
2015,4,9,4,2.24215246636771
2015,4,9,5,3.68359829391237
2015,4,9,6,4.6569944474297
2015,4,10,1,4.068584713746
2015,4,10,2,6.59340659340659
2015,4,10,3,3.42026507054297
2015,4,10,4,1.37756226581441
2015,4,10,5,2.3732200849363
2015,4,10,6,6.44723447573804
2015,4,11,1,1.18692089746535
2015,4,11,2,1.69291918151038
2015,4,11,3,1.55043985304527
2015,4,11,4,1.22616159244476
2015,4,11,5,2.73884324150153
2015,4,11,6,3.38817496413418
2015,4,12,1,5.3475935828877
2015,4,12,3,3.05188199389624
2015,4,12,4,3.79768686345589
2015,4,12,5,6.4030131826742
2015,4,12,6,16.0226201696513
2014,0,0,1,4.89822935627999
2014,0,0,2,4.02943820973059
2014,0,0,3,3.45247060186526
2014,0,0,4,2.3544641014577
2014,0,0,5,4.9513389229153
2014,0,0,6,4.11460685433288
2014,0,1,1,9.06428671036118
2014,0,1,2,10.2755026061057
2014,0,1,3,10.0243013365735
2014,0,1,4,5.8076225045372
2014,0,1,5,8.38206627680312
2014,0,1,6,6.9981046799825
2014,0,2,1,0.268961807423346
2014,0,2,2,0.664451827242525
2014,0,2,3,0.536221781328758
2014,0,2,4,0.578192994735401
2014,0,2,5,1.62526120269329
2014,0,2,6,1.3172338090011
2014,0,3,1,12.9694677114293
2014,0,3,2,5.4127198917456
2014,0,3,3,5.57413600891862
2014,0,3,4,5.95549918663321
2014,0,3,5,8.30210435283943
2014,0,3,6,10.7472712006717
2014,0,4,1,4.7438330170778
2014,0,4,2,4.03225806451613
2014,0,4,3,4.08719346049046
2014,0,4,4,3.33209922251018
2014,0,4,5,7.0242656449553
2014,0,4,6,7.2289156626506
2014,0,5,1,4.06727795084042
2014,0,5,2,3.59307906036878
2014,0,5,3,3.31091206914578
2014,0,5,4,1.74315726064531
2014,0,5,5,4.16252806118055
2014,0,5,6,3.48980720943099
2014,0,6,5,NA
2014,0,7,1,NA
2014,0,7,2,NA
2014,0,7,3,NA
2014,0,7,4,NA
2014,0,7,5,NA
2014,0,7,6,NA
2014,0,8,1,13.5106458230176
2014,0,8,2,9.16473317865429
2014,0,8,3,4.66864980994877
2014,0,8,4,4.73814940825315
2014,0,8,5,6.9501118862709
2014,0,8,6,6.61521499448732
2014,0,9,1,4.46621524276041
2014,0,9,2,3.42202440899689
2014,0,9,3,3.65920864102281
2014,0,9,4,3.25649026082215
2014,0,9,5,4.28044661045357
2014,0,9,6,4.00031790605876
2014,0,10,1,10.3565121939579
2014,0,10,2,9.04745646978491
2014,0,10,3,3.72845905515391
2014,0,10,4,2.64610933723781
2014,0,10,5,6.19770684846607
2014,0,10,6,6.03702326113702
2014,0,11,1,4.02628589505773
2014,0,11,2,3.96079484425349
2014,0,11,3,3.2537231277331
2014,0,11,4,1.33895757938942
2014,0,11,5,4.18781033447918
2014,0,11,6,3.4026548428547
2014,0,12,1,14.6853146853147
2014,0,12,2,6.15384615384615
2014,0,12,3,5.92105263157895
2014,0,12,4,5.92317817398588
2014,0,12,5,9.13092031793996
2014,0,12,6,13.5135135135135
2014,1,0,1,9.21156719697636
2014,1,0,2,6.66387342630833
2014,1,0,3,6.7931098457279
2014,1,0,4,3.41639705942884
2014,1,0,5,8.59044330585876
2014,1,0,6,6.16968128329371
2014,1,1,1,20.7156308851224
2014,1,1,2,16.6041778253883
2014,1,1,3,18.6440677966102
2014,1,1,4,11.9442601194426
2014,1,1,5,11.963406052076
2014,1,1,6,18.5185185185185
2014,1,2,2,2.64900662251656
